"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"State"	"State Code"	Deaths	Population	Crude Rate
	"2011"	"2011"	"Male"	"M"	"Utah"	"49"	110	1415507	7.7711
	"2011"	"2011"	"Male"	"M"	"Vermont"	"50"	63	308850	20.3983
	"2011"	"2011"	"Male"	"M"	"Virginia"	"51"	358	3976165	9.0037
	"2011"	"2011"	"Male"	"M"	"Washington"	"53"	587	3409682	17.2157
	"2011"	"2011"	"Male"	"M"	"West Virginia"	"54"	132	915081	14.4250
	"2011"	"2011"	"Male"	"M"	"Wisconsin"	"55"	353	2836092	12.4467
	"2011"	"2011"	"Male"	"M"	"Wyoming"	"56"	61	289757	21.0521
	"2012"	"2012"	"Female"	"F"	"Alabama"	"01"	78	2483466	3.1408
	"2012"	"2012"	"Female"	"F"	"Alaska"	"02"	48	350211	13.7060
	"2012"	"2012"	"Female"	"F"	"Arizona"	"04"	279	3294772	8.4680
	"2012"	"2012"	"Female"	"F"	"Arkansas"	"05"	41	1500641	2.7322
	"2012"	"2012"	"Female"	"F"	"California"	"06"	1184	19122866	6.1915
	"2012"	"2012"	"Female"	"F"	"Colorado"	"08"	239	2583877	9.2497
	"2012"	"2012"	"Female"	"F"	"Connecticut"	"09"	51	1840431	2.7711
	"2012"	"2012"	"Female"	"F"	"Delaware"	"10"	14	472734	Unreliable
	"2012"	"2012"	"Female"	"F"	"District of Columbia"	"11"	26	333282	7.8012
	"2012"	"2012"	"Female"	"F"	"Florida"	"12"	550	9869741	5.5726
	"2012"	"2012"	"Female"	"F"	"Georgia"	"13"	169	5068921	3.3340
	"2012"	"2012"	"Female"	"F"	"Hawaii"	"15"	22	690348	3.1868
	"2012"	"2012"	"Female"	"F"	"Idaho"	"16"	60	797116	7.5271
	"2012"	"2012"	"Female"	"F"	"Illinois"	"17"	194	6555800	2.9592
	"2012"	"2012"	"Female"	"F"	"Indiana"	"18"	118	3319144	3.5551
	"2012"	"2012"	"Female"	"F"	"Iowa"	"19"	68	1549698	4.3880
	"2012"	"2012"	"Female"	"F"	"Kansas"	"20"	55	1450624	3.7915
	"2012"	"2012"	"Female"	"F"	"Kentucky"	"21"	76	2222704	3.4193
	"2012"	"2012"	"Female"	"F"	"Louisiana"	"22"	50	2349843	2.1278
	"2012"	"2012"	"Female"	"F"	"Maine"	"23"	35	678914	5.1553
	"2012"	"2012"	"Female"	"F"	"Maryland"	"24"	78	3034160	2.5707
	"2012"	"2012"	"Female"	"F"	"Massachusetts"	"25"	148	3425771	4.3202
	"2012"	"2012"	"Female"	"F"	"Michigan"	"26"	241	5032849	4.7885
	"2012"	"2012"	"Female"	"F"	"Minnesota"	"27"	160	2706970	5.9107
	"2012"	"2012"	"Female"	"F"	"Mississippi"	"28"	35	1535635	2.2792
	"2012"	"2012"	"Female"	"F"	"Missouri"	"29"	106	3070952	3.4517
	"2012"	"2012"	"Female"	"F"	"Montana"	"30"	57	500192	11.3956
	"2012"	"2012"	"Female"	"F"	"Nebraska"	"31"	44	933223	4.7148
	"2012"	"2012"	"Female"	"F"	"Nevada"	"32"	112	1367724	8.1888
	"2012"	"2012"	"Female"	"F"	"New Hampshire"	"33"	39	668481	5.8341
	"2012"	"2012"	"Female"	"F"	"New Jersey"	"34"	156	4540905	3.4354
	"2012"	"2012"	"Female"	"F"	"New Mexico"	"35"	108	1052831	10.2581
	"2012"	"2012"	"Female"	"F"	"New York"	"36"	359	10081044	3.5611
	"2012"	"2012"	"Female"	"F"	"North Carolina"	"37"	166	4999175	3.3205
	"2012"	"2012"	"Female"	"F"	"North Dakota"	"38"	34	343886	9.8870
	"2012"	"2012"	"Female"	"F"	"Ohio"	"39"	225	5901605	3.8125
	"2012"	"2012"	"Female"	"F"	"Oklahoma"	"40"	112	1924995	5.8182
	"2012"	"2012"	"Female"	"F"	"Oregon"	"41"	198	1968641	10.0577
	"2012"	"2012"	"Female"	"F"	"Pennsylvania"	"42"	201	6533359	3.0765
	"2012"	"2012"	"Female"	"F"	"Rhode Island"	"44"	25	542016	4.6124
	"2012"	"2012"	"Female"	"F"	"South Carolina"	"45"	103	2426510	4.2448
	"2012"	"2012"	"Female"	"F"	"South Dakota"	"46"	54	415038	13.0109
	"2012"	"2012"	"Female"	"F"	"Tennessee"	"47"	132	3307480	3.9910
	"2012"	"2012"	"Female"	"F"	"Texas"	"48"	412	13111469	3.1423
	"2012"	"2012"	"Female"	"F"	"Utah"	"49"	69	1419427	4.8611
	"2012"	"2012"	"Female"	"F"	"Vermont"	"50"	17	317233	Unreliable
	"2012"	"2012"	"Female"	"F"	"Virginia"	"51"	106	4164342	2.5454
	"2012"	"2012"	"Female"	"F"	"Washington"	"53"	271	3455462	7.8427
	"2012"	"2012"	"Female"	"F"	"West Virginia"	"54"	33	940008	3.5106
	"2012"	"2012"	"Female"	"F"	"Wisconsin"	"55"	155	2883326	5.3757
	"2012"	"2012"	"Female"	"F"	"Wyoming"	"56"	31	282131	10.9878
	"2012"	"2012"	"Male"	"M"	"Alabama"	"01"	202	2338557	8.6378
	"2012"	"2012"	"Male"	"M"	"Alaska"	"02"	74	381238	19.4104
	"2012"	"2012"	"Male"	"M"	"Arizona"	"04"	777	3258483	23.8455
	"2012"	"2012"	"Male"	"M"	"Arkansas"	"05"	134	1448490	9.2510
	"2012"	"2012"	"Male"	"M"	"California"	"06"	3238	18918564	17.1155
	"2012"	"2012"	"Male"	"M"	"Colorado"	"08"	510	2603705	19.5875
	"2012"	"2012"	"Male"	"M"	"Connecticut"	"09"	136	1749916	7.7718
	"2012"	"2012"	"Male"	"M"	"Delaware"	"10"	46	444358	10.3520
	"2012"	"2012"	"Male"	"M"	"District of Columbia"	"11"	48	299041	16.0513
	"2012"	"2012"	"Male"	"M"	"Florida"	"12"	1413	9447827	14.9558
	"2012"	"2012"	"Male"	"M"	"Georgia"	"13"	467	4851024	9.6268
	"2012"	"2012"	"Male"	"M"	"Hawaii"	"15"	62	701965	8.8323
	"2012"	"2012"	"Male"	"M"	"Idaho"	"16"	158	798612	19.7843
	"2012"	"2012"	"Male"	"M"	"Illinois"	"17"	583	6319455	9.2255
	"2012"	"2012"	"Male"	"M"	"Indiana"	"18"	381	3218190	11.8390
	"2012"	"2012"	"Male"	"M"	"Iowa"	"19"	207	1524488	13.5783
	"2012"	"2012"	"Male"	"M"	"Kansas"	"20"	170	1435281	11.8444
	"2012"	"2012"	"Male"	"M"	"Kentucky"	"21"	275	2157711	12.7450
	"2012"	"2012"	"Male"	"M"	"Louisiana"	"22"	165	2252050	7.3267
	"2012"	"2012"	"Male"	"M"	"Maine"	"23"	102	650278	15.6856
	"2012"	"2012"	"Male"	"M"	"Maryland"	"24"	196	2850403	6.8762
	"2012"	"2012"	"Male"	"M"	"Massachusetts"	"25"	378	3220373	11.7378
	"2012"	"2012"	"Male"	"M"	"Michigan"	"26"	642	4850511	13.2357
	"2012"	"2012"	"Male"	"M"	"Minnesota"	"27"	346	2672169	12.9483
	"2012"	"2012"	"Male"	"M"	"Mississippi"	"28"	137	1449291	9.4529
	"2012"	"2012"	"Male"	"M"	"Missouri"	"29"	345	2951036	11.6908
	"2012"	"2012"	"Male"	"M"	"Montana"	"30"	109	504949	21.5863
	"2012"	"2012"	"Male"	"M"	"Nebraska"	"31"	130	922302	14.0952
	"2012"	"2012"	"Male"	"M"	"Nevada"	"32"	257	1391207	18.4732
	"2012"	"2012"	"Male"	"M"	"New Hampshire"	"33"	107	652237	16.4051
	"2012"	"2012"	"Male"	"M"	"New Jersey"	"34"	348	4323685	8.0487
	"2012"	"2012"	"Male"	"M"	"New Mexico"	"35"	390	1032707	37.7648
	"2012"	"2012"	"Male"	"M"	"New York"	"36"	1034	9489217	10.8966
	"2012"	"2012"	"Male"	"M"	"North Carolina"	"37"	572	4752898	12.0348
	"2012"	"2012"	"Male"	"M"	"North Dakota"	"38"	74	355742	20.8016
	"2012"	"2012"	"Male"	"M"	"Ohio"	"39"	631	5642620	11.1827
	"2012"	"2012"	"Male"	"M"	"Oklahoma"	"40"	357	1889825	18.8906
	"2012"	"2012"	"Male"	"M"	"Oregon"	"41"	480	1930712	24.8613
	"2012"	"2012"	"Male"	"M"	"Pennsylvania"	"42"	573	6230177	9.1972
	"2012"	"2012"	"Male"	"M"	"Rhode Island"	"44"	110	508276	21.6418
	"2012"	"2012"	"Male"	"M"	"South Carolina"	"45"	316	2297213	13.7558
	"2012"	"2012"	"Male"	"M"	"South Dakota"	"46"	85	418316	20.3196
	"2012"	"2012"	"Male"	"M"	"Tennessee"	"47"	476	3148763	15.1170
	"2012"	"2012"	"Male"	"M"	"Texas"	"48"	1265	12947734	9.7700
	"2012"	"2012"	"Male"	"M"	"Utah"	"49"	134	1435860	9.3324
	"2012"	"2012"	"Male"	"M"	"Vermont"	"50"	49	308778	15.8690
	"2012"	"2012"	"Male"	"M"	"Virginia"	"51"	425	4021525	10.5681
	"2012"	"2012"	"Male"	"M"	"Washington"	"53"	689	3441550	20.0200
	"2012"	"2012"	"Male"	"M"	"West Virginia"	"54"	137	915405	14.9661
	"2012"	"2012"	"Male"	"M"	"Wisconsin"	"55"	402	2843072	14.1396
	"2012"	"2012"	"Male"	"M"	"Wyoming"	"56"	76	294281	25.8257
	"2013"	"2013"	"Female"	"F"	"Alabama"	"01"	80	2488375	3.2149
	"2013"	"2013"	"Female"	"F"	"Alaska"	"02"	52	349564	14.8757
	"2013"	"2013"	"Female"	"F"	"Arizona"	"04"	350	3331505	10.5058
	"2013"	"2013"	"Female"	"F"	"Arkansas"	"05"	43	1505782	2.8557
	"2013"	"2013"	"Female"	"F"	"California"	"06"	1183	19268325	6.1396
	"2013"	"2013"	"Female"	"F"	"Colorado"	"08"	222	2621921	8.4671
	"2013"	"2013"	"Female"	"F"	"Connecticut"	"09"	83	1841929	4.5061
	"2013"	"2013"	"Female"	"F"	"Delaware"	"10"	19	477802	Unreliable
	"2013"	"2013"	"Female"	"F"	"District of Columbia"	"11"	13	340199	Unreliable
	"2013"	"2013"	"Female"	"F"	"Florida"	"12"	561	9990213	5.6155
	"2013"	"2013"	"Female"	"F"	"Georgia"	"13"	172	5110806	3.3654
	"2013"	"2013"	"Female"	"F"	"Hawaii"	"15"	19	694440	Unreliable
	"2013"	"2013"	"Female"	"F"	"Idaho"	"16"	53	805052	6.5834
	"2013"	"2013"	"Female"	"F"	"Illinois"	"17"	201	6555652	3.0661
	"2013"	"2013"	"Female"	"F"	"Indiana"	"18"	132	3334634	3.9585
	"2013"	"2013"	"Female"	"F"	"Iowa"	"19"	65	1557015	4.1747
	"2013"	"2013"	"Female"	"F"	"Kansas"	"20"	49	1452009	3.3746
	"2013"	"2013"	"Female"	"F"	"Kentucky"	"21"	74	2231899	3.3156
	"2013"	"2013"	"Female"	"F"	"Louisiana"	"22"	82	2361537	3.4723
	"2013"	"2013"	"Female"	"F"	"Maine"	"23"	30	678082	4.4242
	"2013"	"2013"	"Female"	"F"	"Maryland"	"24"	81	3054052	2.6522
	"2013"	"2013"	"Female"	"F"	"Massachusetts"	"25"	144	3448008	4.1763
	"2013"	"2013"	"Female"	"F"	"Michigan"	"26"	255	5036338	5.0632
	"2013"	"2013"	"Female"	"F"	"Minnesota"	"27"	148	2727081	5.4270
	"2013"	"2013"	"Female"	"F"	"Mississippi"	"28"	32	1536620	2.0825
	"2013"	"2013"	"Female"	"F"	"Missouri"	"29"	103	3080214	3.3439
	"2013"	"2013"	"Female"	"F"	"Montana"	"30"	62	505367	12.2683
	"2013"	"2013"	"Female"	"F"	"Nebraska"	"31"	45	938690	4.7939
	"2013"	"2013"	"Female"	"F"	"Nevada"	"32"	119	1384702	8.5939
	"2013"	"2013"	"Female"	"F"	"New Hampshire"	"33"	45	669746	6.7190
	"2013"	"2013"	"Female"	"F"	"New Jersey"	"34"	146	4555374	3.2050
	"2013"	"2013"	"Female"	"F"	"New Mexico"	"35"	140	1051678	13.3121
	"2013"	"2013"	"Female"	"F"	"New York"	"36"	381	10114934	3.7667
	"2013"	"2013"	"Female"	"F"	"North Carolina"	"37"	226	5047448	4.4775
	"2013"	"2013"	"Female"	"F"	"North Dakota"	"38"	26	353392	7.3573
	"2013"	"2013"	"Female"	"F"	"Ohio"	"39"	223	5911149	3.7725
	"2013"	"2013"	"Female"	"F"	"Oklahoma"	"40"	115	1943276	5.9178
	"2013"	"2013"	"Female"	"F"	"Oregon"	"41"	199	1985655	10.0219
	"2013"	"2013"	"Female"	"F"	"Pennsylvania"	"42"	209	6531461	3.1999
	"2013"	"2013"	"Female"	"F"	"Rhode Island"	"44"	31	542084	5.7187
	"2013"	"2013"	"Female"	"F"	"South Carolina"	"45"	97	2451720	3.9564
	"2013"	"2013"	"Female"	"F"	"South Dakota"	"46"	35	420499	8.3234
	"2013"	"2013"	"Female"	"F"	"Tennessee"	"47"	149	3328884	4.4760
	"2013"	"2013"	"Female"	"F"	"Texas"	"48"	403	13301191	3.0298
	"2013"	"2013"	"Female"	"F"	"Utah"	"49"	55	1441891	3.8144
	"2013"	"2013"	"Female"	"F"	"Vermont"	"50"	26	317442	8.1905
	"2013"	"2013"	"Female"	"F"	"Virginia"	"51"	109	4198203	2.5963
	"2013"	"2013"	"Female"	"F"	"Washington"	"53"	316	3488736	9.0577
	"2013"	"2013"	"Female"	"F"	"West Virginia"	"54"	34	938728	3.6219
	"2013"	"2013"	"Female"	"F"	"Wisconsin"	"55"	169	2890553	5.8466
	"2013"	"2013"	"Female"	"F"	"Wyoming"	"56"	34	285380	11.9139
	"2013"	"2013"	"Male"	"M"	"Alabama"	"01"	179	2345347	7.6321
	"2013"	"2013"	"Male"	"M"	"Alaska"	"02"	74	385568	19.1925
	"2013"	"2013"	"Male"	"M"	"Arizona"	"04"	788	3295119	23.9142
	"2013"	"2013"	"Male"	"M"	"Arkansas"	"05"	146	1453591	10.0441
	"2013"	"2013"	"Male"	"M"	"California"	"06"	3377	19064196	17.7138
	"2013"	"2013"	"Male"	"M"	"Colorado"	"08"	566	2646446	21.3872
	"2013"	"2013"	"Male"	"M"	"Connecticut"	"09"	198	1754151	11.2875
	"2013"	"2013"	"Male"	"M"	"Delaware"	"10"	44	447947	9.8226
	"2013"	"2013"	"Male"	"M"	"District of Columbia"	"11"	52	306250	16.9796
	"2013"	"2013"	"Male"	"M"	"Florida"	"12"	1509	9562647	15.7801
	"2013"	"2013"	"Male"	"M"	"Georgia"	"13"	501	4881361	10.2635
	"2013"	"2013"	"Male"	"M"	"Hawaii"	"15"	51	709614	7.1870
	"2013"	"2013"	"Male"	"M"	"Idaho"	"16"	162	807084	20.0723
	"2013"	"2013"	"Male"	"M"	"Illinois"	"17"	612	6326483	9.6736
	"2013"	"2013"	"Male"	"M"	"Indiana"	"18"	401	3236268	12.3908
	"2013"	"2013"	"Male"	"M"	"Iowa"	"19"	248	1533401	16.1732
	"2013"	"2013"	"Male"	"M"	"Kansas"	"20"	163	1441948	11.3042
	"2013"	"2013"	"Male"	"M"	"Kentucky"	"21"	257	2163396	11.8795
	"2013"	"2013"	"Male"	"M"	"Louisiana"	"22"	217	2263933	9.5851
	"2013"	"2013"	"Male"	"M"	"Maine"	"23"	114	650220	17.5325
	"2013"	"2013"	"Male"	"M"	"Maryland"	"24"	241	2874762	8.3833
	"2013"	"2013"	"Male"	"M"	"Massachusetts"	"25"	340	3244816	10.4783
	"2013"	"2013"	"Male"	"M"	"Michigan"	"26"	629	4859284	12.9443
	"2013"	"2013"	"Male"	"M"	"Minnesota"	"27"	379	2693299	14.0720
	"2013"	"2013"	"Male"	"M"	"Mississippi"	"28"	144	1454587	9.8997
	"2013"	"2013"	"Male"	"M"	"Missouri"	"29"	347	2963957	11.7073
	"2013"	"2013"	"Male"	"M"	"Montana"	"30"	132	509798	25.8926
	"2013"	"2013"	"Male"	"M"	"Nebraska"	"31"	136	929826	14.6264
	"2013"	"2013"	"Male"	"M"	"Nevada"	"32"	249	1405434	17.7169
	"2013"	"2013"	"Male"	"M"	"New Hampshire"	"33"	129	653713	19.7334
	"2013"	"2013"	"Male"	"M"	"New Jersey"	"34"	405	4343965	9.3233
	"2013"	"2013"	"Male"	"M"	"New Mexico"	"35"	351	1033609	33.9587
	"2013"	"2013"	"Male"	"M"	"New York"	"36"	1099	9536193	11.5245
	"2013"	"2013"	"Male"	"M"	"North Carolina"	"37"	629	4800612	13.1025
	"2013"	"2013"	"Male"	"M"	"North Dakota"	"38"	74	370001	19.9999
	"2013"	"2013"	"Male"	"M"	"Ohio"	"39"	676	5659659	11.9442
	"2013"	"2013"	"Male"	"M"	"Oklahoma"	"40"	351	1907292	18.4031
	"2013"	"2013"	"Male"	"M"	"Oregon"	"41"	520	1944410	26.7433
	"2013"	"2013"	"Male"	"M"	"Pennsylvania"	"42"	581	6242340	9.3074
	"2013"	"2013"	"Male"	"M"	"Rhode Island"	"44"	89	509427	17.4706
	"2013"	"2013"	"Male"	"M"	"South Carolina"	"45"	319	2323119	13.7315
	"2013"	"2013"	"Male"	"M"	"South Dakota"	"46"	88	424378	20.7362
	"2013"	"2013"	"Male"	"M"	"Tennessee"	"47"	469	3167094	14.8085
	"2013"	"2013"	"Male"	"M"	"Texas"	"48"	1366	13147002	10.3902
	"2013"	"2013"	"Male"	"M"	"Utah"	"49"	160	1458981	10.9666
	"2013"	"2013"	"Male"	"M"	"Vermont"	"50"	74	309188	23.9337
	"2013"	"2013"	"Male"	"M"	"Virginia"	"51"	387	4062202	9.5269
	"2013"	"2013"	"Male"	"M"	"Washington"	"53"	726	3482670	20.8461
	"2013"	"2013"	"Male"	"M"	"West Virginia"	"54"	126	915576	13.7618
	"2013"	"2013"	"Male"	"M"	"Wisconsin"	"55"	415	2852160	14.5504
	"2013"	"2013"	"Male"	"M"	"Wyoming"	"56"	71	297278	23.8834
	"2014"	"2014"	"Female"	"F"	"Alabama"	"01"	82	2499410	3.2808
	"2014"	"2014"	"Female"	"F"	"Alaska"	"02"	46	349436	13.1641
	"2014"	"2014"	"Female"	"F"	"Arizona"	"04"	369	3387637	10.8925
	"2014"	"2014"	"Female"	"F"	"Arkansas"	"05"	56	1509053	3.7109
	"2014"	"2014"	"Female"	"F"	"California"	"06"	1259	19533596	6.4453
	"2014"	"2014"	"Female"	"F"	"Colorado"	"08"	276	2664707	10.3576
	"2014"	"2014"	"Female"	"F"	"Connecticut"	"09"	94	1842128	5.1028
	"2014"	"2014"	"Female"	"F"	"Delaware"	"10"	26	482925	5.3839
	"2014"	"2014"	"Female"	"F"	"District of Columbia"	"11"	17	346293	Unreliable
	"2014"	"2014"	"Female"	"F"	"Florida"	"12"	698	10170011	6.8633
	"2014"	"2014"	"Female"	"F"	"Georgia"	"13"	170	5170356	3.2880
	"2014"	"2014"	"Female"	"F"	"Hawaii"	"15"	28	701462	3.9917
	"2014"	"2014"	"Female"	"F"	"Idaho"	"16"	65	815968	7.9660
	"2014"	"2014"	"Female"	"F"	"Illinois"	"17"	240	6559694	3.6587
	"2014"	"2014"	"Female"	"F"	"Indiana"	"18"	138	3347411	4.1226
	"2014"	"2014"	"Female"	"F"	"Iowa"	"19"	89	1564081	5.6902
	"2014"	"2014"	"Female"	"F"	"Kansas"	"20"	66	1456666	4.5309
	"2014"	"2014"	"Female"	"F"	"Kentucky"	"21"	86	2240299	3.8388
	"2014"	"2014"	"Female"	"F"	"Louisiana"	"22"	108	2375737	4.5460
	"2014"	"2014"	"Female"	"F"	"Maine"	"23"	36	678818	5.3033
	"2014"	"2014"	"Female"	"F"	"Maryland"	"24"	82	3079989	2.6623
	"2014"	"2014"	"Female"	"F"	"Massachusetts"	"25"	161	3474584	4.6336
	"2014"	"2014"	"Female"	"F"	"Michigan"	"26"	239	5041414	4.7407
	"2014"	"2014"	"Female"	"F"	"Minnesota"	"27"	173	2745132	6.3021
	"2014"	"2014"	"Female"	"F"	"Mississippi"	"28"	38	1539523	2.4683
	"2014"	"2014"	"Female"	"F"	"Missouri"	"29"	118	3089367	3.8196
	"2014"	"2014"	"Female"	"F"	"Montana"	"30"	48	509456	9.4218
	"2014"	"2014"	"Female"	"F"	"Nebraska"	"31"	42	944640	4.4461
	"2014"	"2014"	"Female"	"F"	"Nevada"	"32"	134	1412306	9.4880
	"2014"	"2014"	"Female"	"F"	"New Hampshire"	"33"	45	671344	6.7030
	"2014"	"2014"	"Female"	"F"	"New Jersey"	"34"	153	4576223	3.3434
	"2014"	"2014"	"Female"	"F"	"New Mexico"	"35"	143	1052690	13.5842
	"2014"	"2014"	"Female"	"F"	"New York"	"36"	332	10164966	3.2661
	"2014"	"2014"	"Female"	"F"	"North Carolina"	"37"	230	5099371	4.5104
	"2014"	"2014"	"Female"	"F"	"North Dakota"	"38"	27	360463	7.4904
	"2014"	"2014"	"Female"	"F"	"Ohio"	"39"	224	5919391	3.7842
	"2014"	"2014"	"Female"	"F"	"Oklahoma"	"40"	130	1957903	6.6398
	"2014"	"2014"	"Female"	"F"	"Oregon"	"41"	224	2006139	11.1657
	"2014"	"2014"	"Female"	"F"	"Pennsylvania"	"42"	201	6533392	3.0765
	"2014"	"2014"	"Female"	"F"	"Rhode Island"	"44"	47	543810	8.6427
	"2014"	"2014"	"Female"	"F"	"South Carolina"	"45"	121	2483088	4.8730
	"2014"	"2014"	"Female"	"F"	"South Dakota"	"46"	56	423862	13.2118
	"2014"	"2014"	"Female"	"F"	"Tennessee"	"47"	156	3357172	4.6468
	"2014"	"2014"	"Female"	"F"	"Texas"	"48"	427	13574572	3.1456
	"2014"	"2014"	"Female"	"F"	"Utah"	"49"	71	1463152	4.8525
	"2014"	"2014"	"Female"	"F"	"Vermont"	"50"	31	317713	9.7572
	"2014"	"2014"	"Female"	"F"	"Virginia"	"51"	136	4231045	3.2143
	"2014"	"2014"	"Female"	"F"	"Washington"	"53"	328	3531595	9.2876
	"2014"	"2014"	"Female"	"F"	"West Virginia"	"54"	40	936411	4.2716
	"2014"	"2014"	"Female"	"F"	"Wisconsin"	"55"	198	2898057	6.8322
	"2014"	"2014"	"Female"	"F"	"Wyoming"	"56"	29	286111	10.1359
	"2014"	"2014"	"Male"	"M"	"Alabama"	"01"	228	2349967	9.7023
	"2014"	"2014"	"Male"	"M"	"Alaska"	"02"	93	387296	24.0126
	"2014"	"2014"	"Male"	"M"	"Arizona"	"04"	801	3343847	23.9544
	"2014"	"2014"	"Male"	"M"	"Arkansas"	"05"	153	1457316	10.4988
	"2014"	"2014"	"Male"	"M"	"California"	"06"	3487	19268904	18.0965
	"2014"	"2014"	"Male"	"M"	"Colorado"	"08"	536	2691159	19.9171
	"2014"	"2014"	"Male"	"M"	"Connecticut"	"09"	209	1754549	11.9119
	"2014"	"2014"	"Male"	"M"	"Delaware"	"10"	51	452689	11.2660
	"2014"	"2014"	"Male"	"M"	"District of Columbia"	"11"	49	312600	15.6750
	"2014"	"2014"	"Male"	"M"	"Florida"	"12"	1668	9723286	17.1547
	"2014"	"2014"	"Male"	"M"	"Georgia"	"13"	504	4926987	10.2294
	"2014"	"2014"	"Male"	"M"	"Hawaii"	"15"	59	718099	8.2161
	"2014"	"2014"	"Male"	"M"	"Idaho"	"16"	166	818496	20.2811
	"2014"	"2014"	"Male"	"M"	"Illinois"	"17"	649	6320886	10.2675
	"2014"	"2014"	"Male"	"M"	"Indiana"	"18"	454	3249444	13.9716
	"2014"	"2014"	"Male"	"M"	"Iowa"	"19"	271	1543045	17.5627
	"2014"	"2014"	"Male"	"M"	"Kansas"	"20"	197	1447355	13.6110
	"2014"	"2014"	"Male"	"M"	"Kentucky"	"21"	310	2173158	14.2650
	"2014"	"2014"	"Male"	"M"	"Louisiana"	"22"	222	2273939	9.7628
	"2014"	"2014"	"Male"	"M"	"Maine"	"23"	114	651271	17.5042
	"2014"	"2014"	"Male"	"M"	"Maryland"	"24"	215	2896418	7.4230
	"2014"	"2014"	"Male"	"M"	"Massachusetts"	"25"	413	3270824	12.6268
	"2014"	"2014"	"Male"	"M"	"Michigan"	"26"	660	4868463	13.5566
	"2014"	"2014"	"Male"	"M"	"Minnesota"	"27"	385	2712041	14.1960
	"2014"	"2014"	"Male"	"M"	"Mississippi"	"28"	149	1454556	10.2437
	"2014"	"2014"	"Male"	"M"	"Missouri"	"29"	356	2974222	11.9695
	"2014"	"2014"	"Male"	"M"	"Montana"	"30"	114	514123	22.1737
	"2014"	"2014"	"Male"	"M"	"Nebraska"	"31"	142	936863	15.1570
	"2014"	"2014"	"Male"	"M"	"Nevada"	"32"	244	1426793	17.1013
	"2014"	"2014"	"Male"	"M"	"New Hampshire"	"33"	138	655469	21.0536
	"2014"	"2014"	"Male"	"M"	"New Jersey"	"34"	402	4361952	9.2161
	"2014"	"2014"	"Male"	"M"	"New Mexico"	"35"	373	1032882	36.1125
	"2014"	"2014"	"Male"	"M"	"New York"	"36"	1071	9581261	11.1781
	"2014"	"2014"	"Male"	"M"	"North Carolina"	"37"	657	4844593	13.5615
	"2014"	"2014"	"Male"	"M"	"North Dakota"	"38"	66	379019	17.4134
	"2014"	"2014"	"Male"	"M"	"Ohio"	"39"	722	5674772	12.7230
	"2014"	"2014"	"Male"	"M"	"Oklahoma"	"40"	409	1920148	21.3004
	"2014"	"2014"	"Male"	"M"	"Oregon"	"41"	537	1964100	27.3408
	"2014"	"2014"	"Male"	"M"	"Pennsylvania"	"42"	632	6253817	10.1058
	"2014"	"2014"	"Male"	"M"	"Rhode Island"	"44"	86	511363	16.8178
	"2014"	"2014"	"Male"	"M"	"South Carolina"	"45"	321	2349394	13.6631
	"2014"	"2014"	"Male"	"M"	"South Dakota"	"46"	89	429313	20.7308
	"2014"	"2014"	"Male"	"M"	"Tennessee"	"47"	484	3192180	15.1621
	"2014"	"2014"	"Male"	"M"	"Texas"	"48"	1488	13382386	11.1191
	"2014"	"2014"	"Male"	"M"	"Utah"	"49"	167	1479750	11.2857
	"2014"	"2014"	"Male"	"M"	"Vermont"	"50"	62	308849	20.0745
	"2014"	"2014"	"Male"	"M"	"Virginia"	"51"	414	4095244	10.1093
	"2014"	"2014"	"Male"	"M"	"Washington"	"53"	711	3529935	20.1420
	"2014"	"2014"	"Male"	"M"	"West Virginia"	"54"	155	913915	16.9600
	"2014"	"2014"	"Male"	"M"	"Wisconsin"	"55"	432	2859507	15.1075
	"2014"	"2014"	"Male"	"M"	"Wyoming"	"56"	74	298042	24.8287
	"2015"	"2015"	"Female"	"F"	"Alabama"	"01"	87	2505795	3.4720
	"2015"	"2015"	"Female"	"F"	"Alaska"	"02"	67	349407	19.1753
	"2015"	"2015"	"Female"	"F"	"Arizona"	"04"	389	3436575	11.3194
	"2015"	"2015"	"Female"	"F"	"Arkansas"	"05"	56	1515348	3.6955
	"2015"	"2015"	"Female"	"F"	"California"	"06"	1416	19701750	7.1872
	"2015"	"2015"	"Female"	"F"	"Colorado"	"08"	299	2712811	11.0218
	"2015"	"2015"	"Female"	"F"	"Connecticut"	"09"	98	1839139	5.3286
	"2015"	"2015"	"Female"	"F"	"Delaware"	"10"	22	488125	4.5070
	"2015"	"2015"	"Female"	"F"	"District of Columbia"	"11"	23	353627	6.5040
	"2015"	"2015"	"Female"	"F"	"Florida"	"12"	747	10368733	7.2044
	"2015"	"2015"	"Female"	"F"	"Georgia"	"13"	207	5234978	3.9542
	"2015"	"2015"	"Female"	"F"	"Hawaii"	"15"	19	706231	Unreliable
	"2015"	"2015"	"Female"	"F"	"Idaho"	"16"	81	826183	9.8041
	"2015"	"2015"	"Female"	"F"	"Illinois"	"17"	244	6545500	3.7278
	"2015"	"2015"	"Female"	"F"	"Indiana"	"18"	188	3357815	5.5989
	"2015"	"2015"	"Female"	"F"	"Iowa"	"19"	100	1571873	6.3618
	"2015"	"2015"	"Female"	"F"	"Kansas"	"20"	80	1458008	5.4869
